Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
12,1/27/2012,"888,204",0.0,50.43,3.675,130.0,12.187
12,2/3/2012,"1,058,768",0.0,50.58,3.702,130.0,12.187
12,2/10/2012,"1,199,331",1.0,52.27,3.722,136.5,12.187
12,2/17/2012,"1,240,049",0.0,51.8,3.781,130.0,12.187
12,2/24/2012,"1,112,035",0.0,53.13,3.95,131.0,12.187
12,3/2/2012,"1,147,637",0.0,52.27,4.178,131.0,12.187
12,3/9/2012,"1,113,209",0.0,54.54,4.25,131.0,12.187
12,3/16/2012,"1,088,499",0.0,64.44,4.273,131.0,12.187
12,3/23/2012,"1,045,420",0.0,56.26,4.038,131.0,12.187
12,3/30/2012,"1,025,382",0.0,64.36,4.294,131.0,12.187
12,4/6/2012,"1,128,766",0.0,64.05,4.121,131.0,11.627
12,4/13/2012,"1,083,811",0.0,64.28,4.254,131.0,11.627
12,4/20/2012,"1,006,487",0.0,66.73,4.222,131.0,11.627
12,4/27/2012,"1,004,252",0.0,77.99,4.193,131.0,11.627
12,5/4/2012,"1,073,434",0.0,76.03,4.171,131.0,11.627
12,5/11/2012,"1,041,995",0.0,77.27,4.186,131.0,11.627
12,5/18/2012,"1,020,486",0.0,84.51,4.11,131.0,11.627
12,5/25/2012,"991,514",0.0,83.84,4.293,131.0,11.627
12,6/1/2012,"981,345",,78.11,4.277,131.0,11.627
12,6/8/2012,"1,086,231",0.0,84.83,4.103,131.0,11.627
12,6/15/2012,"1,019,556",0.0,85.94,4.144,131.0,11.627
12,6/22/2012,"981,386",0.0,91.61,4.014,131.0,11.627
12,6/29/2012,"943,125",0.0,90.47,3.875,131.0,11.627
12,7/6/2012,"1,014,899",,89.13,3.765,131.0,10.926
12,7/13/2012,"960,313",0.0,95.61,3.723,131.0,10.926
12,7/20/2012,"941,550",0.0,85.53,3.726,131.0,10.926
12,7/27/2012,"916,968",0.0,93.47,3.769,131.0,10.926
12,8/3/2012,"958,667",,88.16,3.76,131.0,10.926
12,8/10/2012,"984,690",0.0,95.91,3.811,131.0,10.926
12,8/17/2012,"1,005,003",0.0,94.87,4.002,131.0,10.926
12,8/24/2012,"1,048,101",0.0,85.32,4.055,131.0,10.926
12,8/31/2012,"1,061,943",0.0,89.78,4.093,131.0,10.926
12,9/7/2012,"955,146",1.0,88.52,4.124,137.55,10.926
12,9/14/2012,"885,892",0.0,83.64,4.133,131.0,10.926
12,9/21/2012,"922,735",0.0,82.97,4.125,131.0,10.926
12,9/28/2012,"880,416",0.0,81.22,3.966,131.0,10.926
12,10/5/2012,"979,826",0.0,81.61,3.966,131.0,10.199
12,10/12/2012,"934,917",0.0,71.74,4.468,131.0,10.199
12,10/19/2012,"960,945",0.0,68.66,4.449,,10.199
12,10/26/2012,"974,698",0.0,65.95,4.301,131.0,10.199
13,2/5/2010,"1,967,221",0.0,31.53,2.666,126.0,8.316
13,2/12/2010,"2,030,933",1.0,33.16,2.671,132.3,8.316
13,2/19/2010,"1,970,275",0.0,35.7,2.654,127.0,8.316
13,2/26/2010,"1,817,850",0.0,29.98,2.667,127.0,8.316
13,3/5/2010,"1,939,980",0.0,40.65,2.681,127.0,8.316
13,3/12/2010,"1,840,687",,37.62,2.733,127.0,8.316
13,3/19/2010,"1,879,795",0.0,42.49,2.782,127.0,8.316
13,3/26/2010,"1,882,096",0.0,41.48,2.819,127.0,8.316
13,4/2/2010,"2,142,482",0.0,42.15,2.842,127.0,8.107
13,4/9/2010,"1,898,321",0.0,38.97,2.877,127.0,8.107
13,4/16/2010,"1,819,660",0.0,50.39,2.915,127.0,8.107
13,4/23/2010,"1,909,331",0.0,55.66,2.936,126.0,8.107
13,4/30/2010,"1,785,823",0.0,48.33,2.941,126.0,8.107
13,5/7/2010,"2,005,478",0.0,44.42,2.948,126.0,8.107
13,5/14/2010,"1,890,273",0.0,50.15,2.962,126.0,8.107
13,5/21/2010,"1,853,658",0.0,57.71,2.95,126.0,8.107
13,5/28/2010,"1,877,359",0.0,53.11,2.908,126.0,8.107
13,6/4/2010,"2,022,705",0.0,59.85,2.871,126.0,8.107
13,6/11/2010,"2,037,881",0.0,65.24,2.841,126.0,8.107
13,6/18/2010,"2,003,435",0.0,58.41,2.819,126.0,8.107
13,6/25/2010,"1,970,340",0.0,71.83,2.82,126.0,8.107
13,7/2/2010,"2,018,315",0.0,78.82,2.814,126.0,7.951
13,7/9/2010,"1,870,844",0.0,71.33,2.802,126.0,7.951
13,7/16/2010,"1,932,231",0.0,77.79,2.791,126.0,7.951
13,7/23/2010,"1,907,351",0.0,82.27,2.797,126.0,7.951
13,7/30/2010,"1,817,887",0.0,78.94,2.797,126.0,7.951
13,8/6/2010,"1,969,121",0.0,81.24,2.802,126.0,7.951
13,8/13/2010,"1,877,593",,74.93,2.837,126.0,7.951
13,8/20/2010,"1,997,398",0.0,76.34,2.85,126.0,7.951
13,8/27/2010,"1,908,278",0.0,75.31,2.854,126.0,7.951
13,9/3/2010,"1,911,853",0.0,65.71,2.868,126.0,7.951
13,9/10/2010,"1,772,144",1.0,65.74,2.87,132.3,7.951
13,9/17/2010,"1,790,280",0.0,66.84,2.875,126.0,7.951
13,9/24/2010,"1,705,655",0.0,68.22,2.872,126.0,7.951
13,10/1/2010,"1,765,584",0.0,68.74,2.853,126.0,7.795
13,10/8/2010,"1,871,924",0.0,63.03,2.841,126.0,7.795
13,10/15/2010,"1,851,431",0.0,54.12,2.845,126.0,7.795
13,10/22/2010,"1,796,950",0.0,56.89,2.849,126.0,7.795
13,10/29/2010,"1,887,895",0.0,45.12,2.841,126.0,7.795
13,11/5/2010,"1,854,968",0.0,49.96,2.831,126.0,7.795
13,11/12/2010,"1,939,965",0.0,42.55,2.831,127.0,7.795
13,11/19/2010,"1,925,394",0.0,42.0,2.842,127.0,7.795
13,11/26/2010,"2,766,400",1.0,28.22,2.83,133.35,7.795
13,12/3/2010,"2,083,380",0.0,25.8,2.812,127.0,7.795
13,12/10/2010,"2,461,468",,36.78,2.817,127.0,7.795
13,12/17/2010,"2,771,647",0.0,35.21,2.842,127.0,7.795
13,12/24/2010,"3,595,903",0.0,34.9,2.846,127.0,7.795
13,12/31/2010,"1,675,292",1.0,26.79,2.868,133.35,7.795
13,1/7/2011,"1,744,544",0.0,16.94,2.891,127.0,7.47
13,1/14/2011,"1,682,316",0.0,20.6,2.903,127.0,7.47
13,1/21/2011,"1,770,177",0.0,34.8,2.934,127.0,7.47
13,1/28/2011,"1,633,663",0.0,31.64,2.96,128.0,7.47
13,2/4/2011,"1,848,187",0.0,23.35,2.974,128.0,7.47
13,2/11/2011,"1,944,439",1.0,30.83,3.034,134.4,7.47
13,2/18/2011,"2,003,481",0.0,40.85,3.062,128.0,7.47
13,2/25/2011,"1,831,934",0.0,33.17,3.12,128.0,7.47
13,3/4/2011,"1,894,961",0.0,34.23,3.23,128.0,7.47
13,3/11/2011,"1,852,433",0.0,41.28,3.346,128.0,7.47
13,3/18/2011,"1,852,444",0.0,44.69,3.407,129.0,7.47
13,3/25/2011,"1,807,545",0.0,42.38,3.435,129.0,7.47
13,4/1/2011,"1,864,239",0.0,42.49,3.487,129.0,7.193
13,4/8/2011,"1,887,465",0.0,42.75,3.547,129.0,7.193
13,4/15/2011,"1,950,994",0.0,41.72,3.616,129.0,7.193
13,4/22/2011,"2,124,316",0.0,47.55,3.655,129.0,7.193
13,4/29/2011,"1,895,583",0.0,43.85,3.683,129.0,7.193
13,5/6/2011,"1,986,380",0.0,47.75,3.744,129.0,7.193
13,5/13/2011,"1,958,824",0.0,52.4,3.77,129.0,7.193
13,5/20/2011,"1,860,924",0.0,52.12,3.802,129.0,7.193
13,5/27/2011,"1,866,370",0.0,54.62,3.778,129.0,7.193
13,6/3/2011,"1,935,594",0.0,52.76,3.752,129.0,7.193
13,6/10/2011,"1,997,817",0.0,61.39,3.732,129.0,7.193
13,6/17/2011,"2,086,433",0.0,63.35,3.704,129.0,7.193
13,6/24/2011,"2,009,163",0.0,66.38,3.668,129.0,7.193
13,7/1/2011,"2,048,036",0.0,74.29,3.613,129.0,6.877
13,7/8/2011,"2,021,699",0.0,77.3,3.563,129.0,6.877
13,7/15/2011,"1,956,813",0.0,75.59,3.553,129.0,6.877
13,7/22/2011,"1,987,089",0.0,78.5,3.563,129.0,6.877
13,7/29/2011,"1,880,786",0.0,77.62,3.574,129.0,6.877
13,8/5/2011,"2,076,232",0.0,75.56,3.595,129.0,6.877
13,8/12/2011,"1,970,341",0.0,75.95,3.606,129.0,6.877
13,8/19/2011,"2,090,341",0.0,76.68,3.578,129.0,6.877
13,8/26/2011,"2,035,245",0.0,81.53,3.57,129.0,6.877
13,9/2/2011,"1,953,629",0.0,77.0,3.58,129.0,6.877
13,9/9/2011,"1,872,921",1.0,70.19,3.619,,6.877
13,9/16/2011,"1,923,224",0.0,67.54,3.641,129.0,6.877
13,9/23/2011,"1,847,431",0.0,63.6,3.648,130.0,6.877
13,9/30/2011,"1,835,663",0.0,68.28,3.623,130.0,6.877
13,10/7/2011,"2,067,233",0.0,60.62,3.592,130.0,6.392
13,10/14/2011,"1,929,659",0.0,51.74,3.567,130.0,6.392
13,10/21/2011,"1,973,544",0.0,54.66,3.579,130.0,6.392
13,10/28/2011,"1,948,734",0.0,47.41,3.567,130.0,6.392
13,11/4/2011,"2,036,318",0.0,43.51,3.538,130.0,6.392
13,11/11/2011,"2,111,592",0.0,33.8,3.513,130.0,6.392
13,11/18/2011,"2,016,324",0.0,40.65,3.489,130.0,6.392
13,11/25/2011,"2,864,171",1.0,38.89,3.445,136.5,6.392
13,12/2/2011,"2,051,316",0.0,33.94,3.389,130.0,6.392
13,12/9/2011,"2,462,779",0.0,24.82,3.341,130.0,6.392
13,12/16/2011,"2,760,347",0.0,27.85,3.282,130.0,6.392
13,12/23/2011,"3,556,766",0.0,24.76,3.186,130.0,6.392
13,12/30/2011,"1,969,057",1.0,31.53,3.119,136.5,6.392
13,1/6/2012,"1,865,753",0.0,33.8,3.08,130.0,6.104
13,1/13/2012,"1,794,963",0.0,25.61,3.056,130.0,6.104
13,1/20/2012,"1,811,606",0.0,32.71,3.047,130.0,6.104
13,1/27/2012,"1,733,983",0.0,34.32,3.058,,6.104
13,2/3/2012,"1,927,781",0.0,31.39,3.077,130.0,6.104
13,2/10/2012,"2,069,285",1.0,33.73,3.116,136.5,6.104
13,2/17/2012,"2,214,477",0.0,36.57,3.119,130.0,6.104
13,2/24/2012,"1,929,768",0.0,35.38,3.145,131.0,6.104
13,3/2/2012,"1,969,743",0.0,32.36,3.242,131.0,6.104
13,3/9/2012,"1,986,446",,38.24,3.38,131.0,6.104
13,3/16/2012,"2,025,583",0.0,52.5,3.529,131.0,6.104
13,3/23/2012,"1,904,422",0.0,47.83,3.671,131.0,6.104
13,3/30/2012,"1,948,983",0.0,53.2,3.734,,6.104
13,4/6/2012,"2,271,615",0.0,48.85,3.793,131.0,5.965
13,4/13/2012,"2,057,638",0.0,51.7,3.833,131.0,5.965
13,4/20/2012,"1,955,689",0.0,50.24,3.845,131.0,5.965
13,4/27/2012,"1,970,122",0.0,64.8,3.842,131.0,5.965
13,5/4/2012,"1,995,995",0.0,54.41,3.831,131.0,5.965
13,5/11/2012,"2,080,764",0.0,56.47,3.809,131.0,5.965
13,5/18/2012,"2,131,901",0.0,65.17,3.808,131.0,5.965
13,5/25/2012,"2,043,349",0.0,62.39,3.801,131.0,5.965
13,6/1/2012,"2,035,431",0.0,61.11,3.788,131.0,5.965
13,6/8/2012,"2,182,438",0.0,68.4,3.776,131.0,5.965
13,6/15/2012,"2,152,229",0.0,65.97,3.756,131.0,5.965
13,6/22/2012,"2,094,373",0.0,72.89,3.737,131.0,5.965
13,6/29/2012,"2,037,664",0.0,82.0,3.681,131.0,5.965
13,7/6/2012,"2,184,980",0.0,79.23,3.63,131.0,5.765
13,7/13/2012,"2,002,751",0.0,83.68,3.595,131.0,5.765
13,7/20/2012,"2,053,089",0.0,75.69,3.556,131.0,5.765
13,7/27/2012,"1,914,431",0.0,80.42,3.537,131.0,5.765
13,8/3/2012,"2,044,148",0.0,81.99,3.512,131.0,5.765
13,8/10/2012,"2,041,020",0.0,81.69,3.509,131.0,5.765
13,8/17/2012,"2,095,769",0.0,79.4,3.545,131.0,5.765
13,8/24/2012,"2,059,458",0.0,77.37,3.582,131.0,5.765
13,8/31/2012,"2,073,855",0.0,79.18,3.624,131.0,5.765
13,9/7/2012,"2,165,796",1.0,70.65,3.689,137.55,5.765
13,9/14/2012,"1,919,917",0.0,68.55,3.749,131.0,5.765
13,9/21/2012,"1,938,380",0.0,67.96,3.821,131.0,5.765
13,9/28/2012,"1,927,664",0.0,64.8,3.821,131.0,5.765
13,10/5/2012,"2,041,919",0.0,61.79,3.815,131.0,5.621
13,10/12/2012,"1,999,079",0.0,55.1,3.797,131.0,5.621
13,10/19/2012,"2,018,010",0.0,52.06,3.781,131.0,5.621
13,10/26/2012,"2,035,190",0.0,46.97,3.755,131.0,5.621
14,2/5/2010,"2,623,470",0.0,27.31,2.784,182.0,8.992
14,2/12/2010,"1,704,219",1.0,27.73,2.773,191.1,8.992
14,2/19/2010,"2,204,557",0.0,31.27,2.745,182.0,8.992
14,2/26/2010,"2,095,592",0.0,34.89,2.754,182.0,8.992
14,3/5/2010,"2,237,545",0.0,37.13,2.777,182.0,8.992
14,3/12/2010,"2,156,035",0.0,45.8,2.818,182.0,8.992
14,3/19/2010,"2,066,219",0.0,48.79,2.844,182.0,8.992
14,3/26/2010,"2,050,396",0.0,54.36,2.854,182.0,8.992
14,4/2/2010,"2,495,631",,47.74,2.85,182.0,8.899
14,4/9/2010,"2,258,781",0.0,65.45,2.869,182.0,8.899
14,4/16/2010,"2,121,789",0.0,54.28,2.899,182.0,8.899
14,4/23/2010,"2,138,145",0.0,53.47,2.902,182.0,8.899
14,4/30/2010,"2,082,355",0.0,53.15,2.921,182.0,8.899
14,5/7/2010,"2,370,117",0.0,70.75,2.966,182.0,8.899
14,5/14/2010,"2,129,771",0.0,54.26,2.982,182.0,8.899
14,5/21/2010,"2,108,187",0.0,62.62,2.958,182.0,8.899
14,5/28/2010,"2,227,152",0.0,69.27,2.899,182.0,8.899
14,6/4/2010,"2,363,601",,75.93,2.847,182.0,8.899
14,6/11/2010,"2,249,570",0.0,69.71,2.809,182.0,8.899
14,6/18/2010,"2,248,646",0.0,72.62,2.78,182.0,8.899
14,6/25/2010,"2,246,180",0.0,79.32,2.808,182.0,8.899
14,7/2/2010,"2,334,788",0.0,76.61,2.815,182.0,8.743
14,7/9/2010,"2,236,209",0.0,82.45,2.793,182.0,8.743
14,7/16/2010,"2,130,287",0.0,77.84,2.783,182.0,8.743
14,7/23/2010,"2,044,155",0.0,81.46,2.771,182.0,8.743
14,7/30/2010,"2,054,843",0.0,79.78,2.781,182.0,8.743
14,8/6/2010,"2,219,814",0.0,77.17,2.784,183.0,8.743
14,8/13/2010,"2,052,985",0.0,78.44,2.805,183.0,8.743
14,8/20/2010,"2,057,138",0.0,76.01,2.779,183.0,8.743
14,8/27/2010,"2,020,332",0.0,71.36,2.755,183.0,8.743
14,9/3/2010,"2,182,564",0.0,78.37,2.715,183.0,8.743
14,9/10/2010,"2,191,768",1.0,70.87,2.699,192.15,8.743
14,9/17/2010,"1,953,540",0.0,66.55,2.706,183.0,8.743
14,9/24/2010,"1,879,891",0.0,68.59,2.713,183.0,8.743
14,10/1/2010,"1,855,704",0.0,70.58,2.707,183.0,8.724
14,10/8/2010,"2,091,663",,56.49,2.764,183.0,8.724
14,10/15/2010,"1,932,163",0.0,58.61,2.868,183.0,8.724
14,10/22/2010,"1,936,621",0.0,53.15,2.917,183.0,8.724
14,10/29/2010,"1,984,768",0.0,61.3,2.921,183.0,8.724
14,11/5/2010,"2,078,417",0.0,45.65,2.917,183.0,8.724
14,11/12/2010,"2,092,189",0.0,46.14,2.931,183.0,8.724
14,11/19/2010,"1,968,463",0.0,50.02,3.0,183.0,8.724
14,11/26/2010,"2,921,710",1.0,46.15,3.039,192.15,8.724
14,12/3/2010,"2,258,490",0.0,40.93,3.046,,8.724
14,12/10/2010,"2,600,519",0.0,30.54,3.109,183.0,8.724
14,12/17/2010,"2,762,861",0.0,30.51,3.14,183.0,8.724
14,12/24/2010,"3,818,686",0.0,30.59,3.141,183.0,8.724
14,12/31/2010,"1,623,716",1.0,29.67,3.179,192.15,8.724
14,1/7/2011,"1,864,746",0.0,34.32,3.193,183.0,8.549
14,1/14/2011,"1,699,096",0.0,24.78,3.205,183.0,8.549
14,1/21/2011,"1,743,189",0.0,30.55,3.229,183.0,8.549
14,1/28/2011,"1,613,718",0.0,24.05,3.237,183.0,8.549
14,2/4/2011,"1,995,892",0.0,28.73,3.231,183.0,8.549
14,2/11/2011,"1,980,405",1.0,30.3,3.239,193.2,8.549
14,2/18/2011,"2,019,032",0.0,40.7,3.245,184.0,8.549
14,2/25/2011,"1,875,709",0.0,35.78,3.274,184.0,8.549
14,3/4/2011,"2,041,216",0.0,38.65,3.433,184.0,8.549
14,3/11/2011,"1,931,105",0.0,45.01,3.582,185.0,8.549
14,3/18/2011,"1,932,491",0.0,46.66,3.631,185.0,8.549
14,3/25/2011,"1,879,451",0.0,41.76,3.625,185.0,8.549
14,4/1/2011,"1,869,111",0.0,37.27,3.638,185.0,8.521
14,4/8/2011,"2,037,799",0.0,48.71,3.72,185.0,8.521
14,4/15/2011,"1,974,961",0.0,53.69,3.821,186.0,8.521
14,4/22/2011,"2,256,461",0.0,53.04,3.892,186.0,8.521
14,4/29/2011,"1,930,618",0.0,66.18,3.962,,8.521
14,5/6/2011,"2,095,600",0.0,58.21,4.046,186.0,8.521
14,5/13/2011,"2,004,330",0.0,60.38,4.066,186.0,8.521
14,5/20/2011,"1,959,968",0.0,62.28,4.062,186.0,8.521
14,5/27/2011,"2,080,694",0.0,69.7,3.985,186.0,8.521
14,6/3/2011,"2,079,899",0.0,76.38,3.922,186.0,8.521
14,6/10/2011,"2,132,446",0.0,73.88,3.881,186.0,8.521
14,6/17/2011,"2,082,083",0.0,69.32,3.842,186.0,8.521
14,6/24/2011,"2,069,524",0.0,74.85,3.804,186.0,8.521
14,7/1/2011,"2,074,668",0.0,74.04,3.748,186.0,8.625
14,7/8/2011,"2,063,401",0.0,77.49,3.711,186.0,8.625
14,7/15/2011,"1,953,545",0.0,78.47,3.76,186.0,8.625
14,7/22/2011,"1,882,071",0.0,82.33,3.811,186.0,8.625
14,7/29/2011,"1,871,021",0.0,81.31,3.829,186.0,8.625
14,8/5/2011,"2,066,021",0.0,78.22,3.842,186.0,8.625
14,8/12/2011,"1,928,774",0.0,77.0,3.812,186.0,8.625
14,8/19/2011,"1,896,874",0.0,72.98,3.747,187.0,8.625
14,8/26/2011,"2,273,471",0.0,72.55,3.704,,8.625
14,9/2/2011,"1,750,891",,70.63,3.703,187.0,8.625
14,9/9/2011,"2,202,743",1.0,71.48,3.738,196.35,8.625
14,9/16/2011,"1,864,638",0.0,69.17,3.742,187.0,8.625
14,9/23/2011,"1,871,556",0.0,63.75,3.711,187.0,8.625
14,9/30/2011,"1,809,989",,70.66,3.645,187.0,8.625
14,10/7/2011,"2,078,797",0.0,55.82,3.583,187.0,8.523
14,10/14/2011,"1,890,871",0.0,63.82,3.541,188.0,8.523
14,10/21/2011,"2,009,005",0.0,59.6,3.57,188.0,8.523
14,10/28/2011,"2,056,846",0.0,51.78,3.569,188.0,8.523
14,11/4/2011,"2,174,057",0.0,43.92,3.551,188.0,8.523
14,11/11/2011,"2,081,535",0.0,47.65,3.53,188.0,8.523
14,11/18/2011,"1,969,361",0.0,51.34,3.53,188.0,8.523
14,11/25/2011,"2,685,352",1.0,48.71,3.492,197.4,8.523
14,12/2/2011,"2,143,081",,50.19,3.452,189.0,8.523
14,12/9/2011,"2,470,581",0.0,46.57,3.415,189.0,8.523
14,12/16/2011,"2,594,363",0.0,39.93,3.413,189.0,8.523
14,12/23/2011,"3,369,069",0.0,42.27,3.389,189.0,8.523
14,12/30/2011,"1,914,149",1.0,37.79,3.389,198.45,8.523
14,1/6/2012,"1,859,145",0.0,35.88,3.422,189.0,8.424
14,1/13/2012,"1,696,248",0.0,41.18,3.513,189.0,8.424
14,1/20/2012,"1,789,113",0.0,31.85,3.533,189.0,8.424
14,1/27/2012,"1,595,362",0.0,37.93,3.567,190.0,8.424
14,2/3/2012,"1,877,410",0.0,42.96,3.617,190.0,8.424
14,2/10/2012,"2,077,256",1.0,37.0,3.64,,8.424
14,2/17/2012,"2,020,551",0.0,36.85,3.695,190.0,8.424
14,2/24/2012,"1,875,040",0.0,42.86,3.739,190.0,8.424
14,3/2/2012,"1,926,005",0.0,41.55,3.816,190.0,8.424
14,3/9/2012,"2,020,839",0.0,45.52,3.848,190.0,8.424
14,3/16/2012,"1,941,041",0.0,50.56,3.862,190.0,8.424
14,3/23/2012,"1,893,448",0.0,59.45,3.9,191.0,8.424
14,3/30/2012,"1,905,033",0.0,50.04,3.953,191.0,8.424
14,4/6/2012,"2,376,022",0.0,49.73,3.996,191.0,8.567
14,4/13/2012,"1,912,910",0.0,51.83,4.044,191.0,8.567
14,4/20/2012,"1,875,686",0.0,63.13,4.027,191.0,8.567
14,4/27/2012,"1,784,030",0.0,53.2,4.004,191.0,8.567
14,5/4/2012,"1,949,354",0.0,55.21,3.951,191.0,8.567
14,5/11/2012,"1,987,531",0.0,61.24,3.889,191.0,8.567
14,5/18/2012,"1,932,233",0.0,66.3,3.848,191.0,8.567
14,5/25/2012,"2,030,870",0.0,67.21,3.798,191.0,8.567
14,6/1/2012,"2,049,485",0.0,74.48,3.742,191.0,8.567
14,6/8/2012,"2,099,616",0.0,64.3,3.689,191.0,8.567
14,6/15/2012,"1,905,734",0.0,71.93,3.62,191.0,8.567
14,6/22/2012,"1,660,229",0.0,74.22,3.564,191.0,8.567
14,6/29/2012,"1,591,835",0.0,75.22,3.506,191.0,8.567
14,7/6/2012,"1,862,129",0.0,82.99,3.475,191.0,8.684
14,7/13/2012,"1,544,422",0.0,79.97,3.523,191.0,8.684
14,7/20/2012,"1,553,250",0.0,78.89,3.567,191.0,8.684
14,7/27/2012,"1,479,515",0.0,77.2,3.647,191.0,8.684
14,8/3/2012,"1,656,886",0.0,76.58,3.654,191.0,8.684
14,8/10/2012,"1,648,570",0.0,78.65,3.722,191.0,8.684
14,8/17/2012,"1,660,433",0.0,75.71,3.807,191.0,8.684
14,8/24/2012,"1,621,841",0.0,72.62,3.834,191.0,8.684
14,8/31/2012,"1,613,342",0.0,75.09,3.867,191.0,8.684
14,9/7/2012,"1,904,512",1.0,75.7,3.911,201.6,8.684
14,9/14/2012,"1,554,794",0.0,67.87,3.948,192.0,8.684
14,9/21/2012,"1,565,352",0.0,65.32,4.038,192.0,8.684
14,9/28/2012,"1,522,512",0.0,64.88,3.997,192.0,8.684
14,10/5/2012,"1,687,592",0.0,64.89,3.985,192.0,8.667
14,10/12/2012,"1,639,586",0.0,54.47,4.0,192.0,8.667
14,10/19/2012,"1,590,275",0.0,56.47,3.969,192.0,8.667
14,10/26/2012,"1,704,358",0.0,58.85,3.882,192.0,8.667
15,2/5/2010,"652,122",0.0,19.83,2.954,132.0,8.35
15,2/12/2010,"682,447",1.0,22.0,2.94,138.6,8.35
15,2/19/2010,"660,839",0.0,27.54,2.909,132.0,8.35
15,2/26/2010,"564,883",0.0,29.87,2.91,132.0,8.35
15,3/5/2010,"605,325",0.0,31.79,2.919,132.0,8.35
15,3/12/2010,"604,174",0.0,41.39,2.938,132.0,8.35
15,3/19/2010,"593,711",0.0,44.69,2.96,132.0,8.35
15,3/26/2010,"592,111",0.0,39.53,2.963,,8.35
15,4/2/2010,"718,471",0.0,45.27,2.957,132.0,8.185
15,4/9/2010,"634,606",0.0,57.77,2.992,132.0,8.185
15,4/16/2010,"641,209",0.0,49.63,3.01,132.0,8.185
15,4/23/2010,"643,098",0.0,46.54,3.021,132.0,8.185
15,4/30/2010,"570,791",0.0,49.09,3.042,132.0,8.185
15,5/7/2010,"661,349",0.0,63.16,3.095,132.0,8.185
15,5/14/2010,"594,385",0.0,47.13,3.112,132.0,8.185
15,5/21/2010,"616,598",0.0,59.09,3.096,132.0,8.185
15,5/28/2010,"744,773",0.0,70.61,3.046,132.0,8.185
15,6/4/2010,"693,193",0.0,69.99,3.006,132.0,8.185
15,6/11/2010,"619,337",0.0,61.04,2.972,,8.185
15,6/18/2010,"652,330",0.0,65.83,2.942,132.0,8.185
15,6/25/2010,"672,194",,72.79,2.958,132.0,8.185
15,7/2/2010,"709,337",0.0,66.13,2.958,133.0,8.099
15,7/9/2010,"691,498",0.0,77.33,2.94,133.0,8.099
15,7/16/2010,"633,204",0.0,72.83,2.933,133.0,8.099
15,7/23/2010,"598,553",0.0,73.2,2.924,133.0,8.099
15,7/30/2010,"619,224",0.0,72.04,2.932,133.0,8.099
15,8/6/2010,"639,651",0.0,72.7,2.942,133.0,8.099
15,8/13/2010,"622,437",0.0,72.17,2.923,133.0,8.099
15,8/20/2010,"637,090",0.0,71.1,2.913,133.0,8.099
15,8/27/2010,"649,791",0.0,65.07,2.885,133.0,8.099
15,9/3/2010,"638,647",0.0,73.17,2.86,133.0,8.099
15,9/10/2010,"641,965",1.0,62.36,2.837,139.65,8.099
15,9/17/2010,"583,211",0.0,57.94,2.846,,8.099
15,9/24/2010,"548,542",0.0,62.53,2.837,133.0,8.099
15,10/1/2010,"566,946",0.0,59.69,2.84,133.0,8.067
15,10/8/2010,"591,604",0.0,52.19,2.903,133.0,8.067
15,10/15/2010,"577,011",0.0,49.96,2.999,133.0,8.067
15,10/22/2010,"600,396",0.0,47.1,3.049,133.0,8.067
15,10/29/2010,"598,302",0.0,55.09,3.055,133.0,8.067
15,11/5/2010,"612,988",0.0,40.29,3.049,133.0,8.067
15,11/12/2010,"619,640",,39.63,3.065,133.0,8.067
15,11/19/2010,"608,201",0.0,44.1,3.138,133.0,8.067
15,11/26/2010,"1,120,019",1.0,40.71,3.186,139.65,8.067
15,12/3/2010,"754,135",0.0,36.0,3.2,133.0,8.067
15,12/10/2010,"847,294",0.0,23.97,3.255,133.0,8.067
15,12/17/2010,"983,825",0.0,25.3,3.301,133.0,8.067
15,12/24/2010,"1,368,318",0.0,25.07,3.309,133.0,8.067
15,12/31/2010,"543,754",1.0,26.54,3.336,139.65,8.067
15,1/7/2011,"509,641",0.0,30.53,3.351,133.0,7.771
15,1/14/2011,"479,424",0.0,19.53,3.367,133.0,7.771
15,1/21/2011,"487,311",0.0,21.84,3.391,133.0,7.771
15,1/28/2011,"481,120",,19.61,3.402,133.0,7.771
15,2/4/2011,"556,551",0.0,20.69,3.4,133.0,7.771
15,2/11/2011,"582,864",1.0,21.64,3.416,139.65,7.771
15,2/18/2011,"649,994",0.0,33.06,3.42,133.0,7.771
15,2/25/2011,"547,564",0.0,20.87,3.452,133.0,7.771
15,3/4/2011,"573,374",0.0,28.16,3.605,134.0,7.771
15,3/11/2011,"537,035",0.0,34.27,3.752,134.0,7.771
15,3/18/2011,"551,554",0.0,40.23,3.796,134.0,7.771
15,3/25/2011,"527,389",0.0,32.63,3.789,134.0,7.771
15,4/1/2011,"542,556",0.0,30.34,3.811,134.0,7.658
15,4/8/2011,"587,371",0.0,40.94,3.895,134.0,7.658
15,4/15/2011,"607,691",0.0,48.63,3.981,134.0,7.658
15,4/22/2011,"655,318",0.0,41.37,4.061,134.0,7.658
15,4/29/2011,"560,764",0.0,55.46,4.117,134.0,7.658
15,5/6/2011,"630,523",0.0,49.87,4.192,135.0,7.658
15,5/13/2011,"630,483",0.0,57.07,4.211,135.0,7.658
15,5/20/2011,"593,942",0.0,57.19,4.202,135.0,7.658
